Feature,Importance
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,5.885128856980576e-07
B_CREDIT_TYPE_CONSUMER CREDIT_MEAN,2.212007402793092e-07
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,1.525046752015551e-07
AMT_ANNUITY_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,8.948634508293397e-08
B_DAYS_CREDIT_STD_OVERALL,8.719486558948118e-08
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_MAX_OVERALL,5.5664140110584704e-08
ENTRANCES_AVG,4.360614834600933e-08
AMT_INCOME_TOTAL_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,4.032652034965216e-08
AMT_ANNUITY_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,3.2863875587032126e-09
B_DAYS_CREDIT_UPDATE_MAX_OVERALL,3.453207842424094e-11
B_DAYS_CREDIT_ENDDATE_MIN_OVERALL,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
B_DAYS_CREDIT_ENDDATE_MIN_CA_CLOSED,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
B_CREDIT_ACTIVE_ACTIVE_MEAN,0.0
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_ANNUITY_MIN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_SUM_OVERALL,0.0
B_DAYS_CREDIT_ENDDATE_MEAN_OVERALL,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_ANNUITY_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_INCOME_TOTAL_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
DAYS_BIRTH,0.0
CREDIT_ANNUITY_RATIO,0.0
B_B_CURRENT_CREDIT_DEBT_DIFF_MIN_OVERALL,0.0
INCOME_EXT_RATIO,0.0
CREDIT_EXT_RATIO,0.0
B_CREDIT_ACTIVE_CLOSED_MEAN,0.0
B_DAYS_CREDIT_UPDATE_MEAN_OVERALL,0.0
EXT_SOURCE_2,0.0
B_DAYS_CREDIT_MEAN_OVERALL,0.0
B_B_CURRENT_CREDIT_DEBT_DIFF_MEAN_OVERALL,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
B_DAYS_CREDIT_SUM_OVERALL,0.0
AMT_ANNUITY_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
DEF_30_CREDIT_RATIO,0.0
B_AMT_CREDIT_SUM_MAX_CA_CLOSED,0.0
B_B_CREDIT_DURATION_MAX_CA_CLOSED,0.0
B_DAYS_ENDDATE_FACT_STD_OVERALL,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
DAYS_LAST_PHONE_CHANGE,0.0
AMT_ANNUITY_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
B_B_CREDIT_DURATION_MIN_CA_CLOSED,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
REGION_RATING_MUL,0.0
B_AMT_CREDIT_SUM_MEAN_CA_CLOSED,0.0
AMT_INCOME_TOTAL_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MIN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
INCOME_APARTMENT_MODE_MUL,0.0
HOUR_PROCESS_CREDIT_MUL,0.0
DAYS_ID_PUBLISH,0.0
CAR_AGE_DIFF,0.0
AMT_INCOME_TOTAL_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AGE_EMPLOYED_DIFF,0.0
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
CREDIT_GOODS_DIFF,0.0
CAR_EMPLOYED_RATIO,0.0
FLAG_REGIONS_SUM,0.0
APARTMENTS_SUM_MODE,0.0
AMT_ANNUITY_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
B_B_CREDIT_DURATION_SUM_OVERALL,0.0
B_AMT_CREDIT_SUM_MEAN_OVERALL,0.0
REG_CITY_NOT_LIVE_CITY,0.0
OWN_CAR_AGE,0.0
