Feature,Importance
AMT_INCOME_TOTAL_MIN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,1.4077955650766037e-05
AMT_INCOME_TOTAL_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,1.3971562751740378e-05
AGE_EMPLOYED_DIFF_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,1.3574977470451113e-05
INCOME_APARTMENT_MODE_MUL,1.3120201477081898e-05
B_DAYS_CREDIT_UPDATE_MEAN_OVERALL,1.2247247253540968e-05
FLOORSMAX_MEDI,1.2051726555532091e-05
B_B_CURRENT_CREDIT_DEBT_DIFF_MAX_OVERALL,1.1826356802616358e-05
APARTMENTS_SUM_MODE,9.477802789358887e-06
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,9.234205481031202e-06
HOUR_PROCESS_CREDIT_MUL,8.825920199943782e-06
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,7.895547876460533e-06
AMT_INCOME_TOTAL_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,6.386671777765942e-06
EXT_SOURCE_3,6.1961293465460044e-06
B_DAYS_CREDIT_MAX_OVERALL,4.965129376408001e-06
FLAG_REGIONS_SUM,4.6019001721763736e-06
CREDIT_ANNUITY_RATIO,4.181210280597231e-06
AMT_ANNUITY_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,2.175541147869901e-06
ANNUITY_INCOME_RATIO_MAX_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,1.8970350234219462e-06
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,1.6057277256455132e-06
AMT_ANNUITY_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,7.69716732174854e-07
B_DAYS_CREDIT_ENDDATE_MIN_CA_CLOSED,6.017946940831657e-07
B_DAYS_CREDIT_SUM_OVERALL,4.902640839649427e-07
DAYS_LAST_PHONE_CHANGE,4.783555613412787e-07
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_STD_OVERALL,2.48073422262411e-07
AGE_EMPLOYED_DIFF_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,1.696916727998848e-07
MISSING_VALS_TOTAL_APP,1.386749235923727e-07
OWN_CAR_AGE,5.984630948917111e-08
AMT_INCOME_TOTAL_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,4.456285883425015e-08
AMT_ANNUITY_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,4.400391789929555e-08
ANNUITY_INCOME_RATIO_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,2.3433590103158903e-08
EXT_SOURCE_1,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
B_DAYS_CREDIT_MIN_CA_CLOSED,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
B_AMT_CREDIT_SUM_SUM_CA_CLOSED,0.0
REG_CITY_NOT_WORK_CITY,0.0
AMT_INCOME_TOTAL_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
OBS_60_CREDIT_RATIO,0.0
B_B_CREDIT_DURATION_SUM_OVERALL,0.0
